"kind","name","file","line","refs"
"qml_function","test_touch",".venv\Lib\site-packages\PySide6\qml\QtTest\TestCase.qml","1801",
"qml_function","touchEvent",".venv\Lib\site-packages\PySide6\qml\QtTest\TestCase.qml","1814",
"qml_function","initTestCase",".venv\Lib\site-packages\PySide6\qml\QtTest\TestCase.qml","1886",
"qml_function","cleanupTestCase",".venv\Lib\site-packages\PySide6\qml\QtTest\TestCase.qml","1898",
"qml_function","init",".venv\Lib\site-packages\PySide6\qml\QtTest\TestCase.qml","1910",
"qml_function","cleanup",".venv\Lib\site-packages\PySide6\qml\QtTest\TestCase.qml","1922",
"qml_function","qtest_verifyItem",".venv\Lib\site-packages\PySide6\qml\QtTest\TestCase.qml","1925",
"qml_function","qtest_runInternal",".venv\Lib\site-packages\PySide6\qml\QtTest\TestCase.qml","1942",
"qml_function","qtest_runFunction",".venv\Lib\site-packages\PySide6\qml\QtTest\TestCase.qml","1957",
"qml_function","qtest_runBenchmarkFunction",".venv\Lib\site-packages\PySide6\qml\QtTest\TestCase.qml","1974",
"qml_function","qtest_run",".venv\Lib\site-packages\PySide6\qml\QtTest\TestCase.qml","2010",
"qml_function","acceptDialog",".venv\Lib\site-packages\PySide6\qml\QtWebEngine\ControlsDelegates\AuthenticationDialog.qml","17",
"qml_function","setCurrentIndex",".venv\Lib\site-packages\PySide6\qml\QtWebEngine\ControlsDelegates\AutofillPopup.qml","18",
"qml_function","acceptDialog",".venv\Lib\site-packages\PySide6\qml\QtWebEngine\ControlsDelegates\PromptDialog.qml","19",
